spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
not spam,0,1,0,0,2012-01-25T17:06:34Z,0,0,2,no,0,0,0,12.194,184,HTML,0,1,0,6,small
not spam,0,1,0,0,2012-01-25T17:10:16Z,0,0,0,no,0,0,0,4.998,82,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-01-25T14:31:25Z,0,1,0,no,0,0,0,3.867,87,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-25T14:49:40Z,0,0,0,no,0,0,0,4.64,84,HTML,0,0,0,3,small
not spam,0,1,0,1,2012-01-25T18:08:20Z,0,0,0,no,0,0,0,17.86,346,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-01-25T18:31:11Z,0,0,0,no,0,0,0,14.581,262,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-01-25T19:04:30Z,0,0,0,no,0,0,0,16.198,242,HTML,0,0,0,2,big
not spam,0,1,0,1,2012-01-25T19:06:12Z,0,0,0,no,0,0,0,2.74,54,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T16:10:08Z,0,0,0,no,0,0,0,1.191,23,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-25T19:13:02Z,0,0,1,no,0,0,0,23.483,407,HTML,0,0,0,31,small
not spam,0,1,0,0,2012-01-25T18:19:26Z,0,0,0,no,0,0,0,0.754,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:24:04Z,0,0,0,no,0,0,0,0.762,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:29:59Z,0,0,0,no,0,0,0,0.803,25,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:33:00Z,0,0,0,no,0,0,0,0.763,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:36:09Z,0,0,0,no,0,0,0,0.765,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:38:38Z,0,0,0,no,0,0,0,0.776,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:40:13Z,0,0,0,no,0,0,0,0.756,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:43:06Z,0,0,0,no,0,0,0,0.756,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:46:20Z,0,0,0,no,0,0,0,0.765,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:47:43Z,0,0,0,no,0,0,0,0.764,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:50:04Z,0,0,0,no,0,0,0,0.774,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-25T18:51:30Z,0,0,0,no,0,0,0,0.77,24,text,0,0,0,0,none
not spam,1,1,0,0,2012-01-25T19:52:05Z,0,0,0,no,0,0,0,0.383,12,text,0,1,0,1,small
not spam,1,1,0,0,2012-01-25T19:54:01Z,0,0,0,no,0,0,0,25.071,331,text,0,0,0,1,big
not spam,0,1,0,0,2012-01-25T19:13:40Z,0,0,0,no,0,0,0,0.34,12,text,0,0,0,0,none
not spam,1,1,0,0,2012-01-25T20:16:14Z,0,0,0,no,0,0,0,0.478,9,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T19:40:30Z,0,0,0,no,0,0,0,0.413,19,text,0,0,0,1,none
not spam,1,1,0,0,2012-01-25T22:08:13Z,0,0,0,no,0,0,0,1.024,18,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-25T22:12:52Z,0,0,0,no,0,0,0,24.289,620,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T22:18:37Z,0,0,0,no,0,0,0,24.837,629,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-01-25T22:34:19Z,0,0,0,no,0,0,0,1.727,38,text,0,0,0,0,big
not spam,0,1,0,0,2012-01-25T22:37:06Z,0,0,0,no,0,0,0,25.757,645,HTML,0,0,0,1,small
not spam,0,1,2,1,2012-01-25T22:46:55Z,0,0,10,no,0,0,0,23.308,477,HTML,1,0,0,12,small
not spam,0,1,0,0,2012-01-25T22:48:41Z,0,0,0,no,0,0,0,26.954,665,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:02:37Z,0,0,0,no,0,0,0,26.588,659,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:09:43Z,0,0,0,no,0,0,0,27.971,685,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T20:24:36Z,0,0,0,no,0,0,0,6.927,117,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:26:46Z,0,0,0,no,0,0,0,27.998,685,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-01-25T20:25:13Z,0,0,0,no,0,0,0,1.017,16,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-01-25T20:26:24Z,0,0,0,no,0,0,0,1.128,18,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-01-25T20:27:44Z,0,0,0,no,0,0,0,1.102,18,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-01-25T20:29:37Z,0,0,0,no,0,0,0,1.07,18,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-01-25T20:31:11Z,0,0,0,no,0,0,0,1.01,18,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-01-25T20:32:19Z,0,0,0,no,0,0,0,0.957,16,HTML,0,0,0,0,big
not spam,1,1,0,1,2012-01-26T00:48:36Z,0,0,0,no,0,0,0,61.328,1764,HTML,0,0,0,32,big
not spam,0,1,0,0,2012-01-25T23:03:20Z,0,0,0,no,0,0,0,4.556,82,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-25T23:14:03Z,0,0,0,no,0,0,0,4.886,86,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:14:35Z,0,0,0,no,0,0,0,4.508,82,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:16:05Z,0,0,0,no,0,0,0,4.674,84,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:22:59Z,0,0,0,no,0,0,0,4.622,83,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:25:51Z,0,0,0,no,0,0,0,4.514,82,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-26T02:25:30Z,0,0,4,no,0,0,0,13.998,198,HTML,0,1,0,8,small
not spam,0,1,0,0,2012-01-26T02:29:33Z,0,0,0,no,0,0,0,28.119,689,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-25T23:36:44Z,0,0,0,no,0,0,0,4.538,82,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-26T02:39:19Z,0,0,0,no,0,0,0,28.638,696,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-26T07:58:18Z,0,0,0,no,0,0,0,15.717,330,HTML,0,0,0,19,big
not spam,0,1,0,0,2012-01-26T00:12:38Z,0,0,0,no,0,0,0,4.603,82,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-26T01:18:51Z,0,0,0,no,0,0,0,22.012,395,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-26T04:54:11Z,0,0,1,no,0,0,0,0.87,23,text,0,0,0,0,big
not spam,0,1,1,1,2012-01-26T04:46:51Z,0,3,0,no,1,0,0,0.851,24,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-26T14:35:51Z,0,0,0,no,0,0,4,8.752,201,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-26T16:01:39Z,0,0,8,no,1,0,0,11.577,266,HTML,0,0,0,7,small
not spam,0,1,1,1,2012-01-26T12:10:40Z,0,1,4,no,0,0,0,7.33,189,HTML,0,0,0,2,big
not spam,0,1,0,0,2012-01-26T12:10:40Z,0,0,29,no,0,0,0,36.22,541,HTML,0,0,0,11,small
not spam,0,1,0,0,2012-01-26T12:10:40Z,0,0,0,no,0,0,0,3.517,51,text,0,0,0,1,small
not spam,0,1,1,1,2012-01-26T13:01:37Z,0,0,0,no,1,0,0,1.44,43,HTML,1,0,0,6,small
not spam,1,1,0,0,2012-01-26T13:15:31Z,0,0,0,no,0,0,0,9.014,119,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-26T11:58:34Z,0,0,0,no,0,0,1,19.343,327,HTML,0,0,0,11,small
not spam,0,1,0,0,2012-01-26T18:30:46Z,0,0,0,no,0,0,4,8.752,201,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-26T18:44:05Z,0,0,0,no,0,0,4,8.752,201,HTML,0,0,0,1,small
not spam,0,1,1,1,2012-01-26T13:45:08Z,0,0,4,no,0,0,0,9.446,273,HTML,1,0,0,4,big
not spam,1,1,5,1,2012-01-26T18:55:37Z,0,0,4,no,0,0,0,13.925,423,HTML,1,0,0,9,small
not spam,1,1,1,1,2012-01-26T14:02:02Z,0,0,4,no,0,0,0,20.662,420,HTML,1,0,0,4,big
not spam,0,1,0,0,2012-01-26T14:03:08Z,0,0,0,no,0,0,0,9.682,239,HTML,0,0,0,2,big
not spam,0,1,0,0,2012-01-26T11:09:44Z,0,0,0,no,0,0,0,4.516,82,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-01-26T14:18:01Z,0,1,0,no,0,0,0,0.302,8,text,0,0,0,0,none
not spam,0,1,0,1,2012-01-26T14:23:19Z,0,0,0,no,0,0,0,0.605,18,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-01-26T15:12:02Z,0,0,2,no,0,0,0,59.007,1643,HTML,0,0,0,41,big
not spam,0,1,0,0,2012-01-26T21:21:56Z,0,0,0,no,0,0,0,34.056,801,HTML,0,0,0,26,small
not spam,0,1,0,1,2012-01-26T16:44:20Z,0,0,0,no,0,0,0,3.021,69,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-01-26T16:55:38Z,0,0,0,no,0,0,0,1.059,17,text,0,0,0,1,small
not spam,1,1,0,0,2012-01-26T16:58:25Z,0,0,1,no,0,0,0,1.325,42,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-26T22:27:39Z,0,0,0,no,0,0,0,0.145,6,text,0,0,0,0,none
not spam,0,1,0,1,2012-01-26T17:30:18Z,0,0,0,no,0,0,0,4.79,94,HTML,1,0,0,4,small
not spam,0,1,0,0,2012-01-26T22:34:04Z,0,0,2,no,0,0,0,45.766,715,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-26T17:38:28Z,0,0,0,no,0,0,0,9.694,99,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-01-26T17:38:59Z,0,0,0,no,0,0,0,7.787,116,HTML,1,0,0,0,none
not spam,0,1,0,1,2012-01-26T17:44:34Z,0,0,0,no,0,0,0,0.297,5,text,1,0,0,0,none
not spam,0,1,0,1,2012-01-26T17:52:01Z,0,0,0,no,0,0,0,10.283,190,HTML,1,0,0,6,small
not spam,0,1,0,1,2012-01-26T17:56:03Z,0,0,0,no,0,0,0,1.637,37,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-01-26T18:27:00Z,0,0,4,no,0,0,0,7.491,270,HTML,0,0,0,8,small
not spam,1,1,0,0,2012-01-26T15:46:27Z,0,0,0,no,0,0,0,0.559,15,text,0,0,0,0,small
not spam,0,1,0,1,2012-01-26T18:53:19Z,0,0,0,yes,0,0,0,13.339,175,text,1,0,0,1,small
not spam,1,1,1,0,2012-01-26T18:58:18Z,0,0,0,no,0,0,0,0.539,19,text,1,0,0,0,small
not spam,1,1,3,0,2012-01-26T16:13:21Z,0,0,0,no,0,0,0,1.37,40,text,1,0,0,0,small
not spam,0,1,0,1,2012-01-26T19:23:09Z,0,0,0,no,0,0,0,0.23,4,HTML,0,0,0,0,none
not spam,0,1,0,1,2012-01-26T19:25:09Z,0,0,0,no,0,0,0,0.926,18,HTML,1,0,0,0,small
not spam,1,1,3,0,2012-01-26T16:25:08Z,0,0,0,no,0,0,0,2.18,57,text,1,0,0,0,small
not spam,0,1,0,0,2012-01-27T00:41:02Z,0,0,0,no,0,0,0,2.724,82,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-26T17:34:24Z,1,2,0,no,0,0,0,9.728,312,HTML,0,0,0,7,small
not spam,1,1,0,0,2012-01-26T17:52:45Z,0,0,0,no,0,0,0,0.212,8,text,0,0,0,1,small
not spam,0,1,0,1,2012-01-26T20:58:12Z,0,0,0,no,0,0,0,2.385,48,HTML,0,0,0,0,none
not spam,0,1,0,0,2012-01-26T21:18:52Z,0,0,0,no,0,0,0,1.025,33,text,0,0,0,1,small
not spam,0,1,0,1,2012-01-26T21:24:36Z,0,0,0,no,0,0,0,4.6,77,HTML,1,0,0,2,small
not spam,0,1,0,1,2012-01-26T21:39:59Z,0,0,0,no,0,0,0,6.788,113,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-01-26T22:22:10Z,0,0,0,no,0,0,0,0.404,10,text,0,0,0,0,none
not spam,1,1,0,1,2012-01-27T02:18:43Z,0,0,0,no,0,0,0,19.154,623,HTML,0,0,0,17,big
not spam,0,1,0,0,2012-01-27T02:05:04Z,0,1,0,no,0,0,0,3.057,63,text,0,0,0,0,big
not spam,0,1,0,0,2012-01-27T02:20:22Z,0,0,0,no,0,0,0,4.323,113,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-27T11:03:25Z,0,0,1,no,0,0,0,1.222,32,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-27T11:03:28Z,0,0,4,no,0,0,0,4.33,87,text,0,0,0,1,small
not spam,0,1,0,0,2012-01-27T13:21:49Z,0,0,2,no,0,0,0,57.241,929,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-27T08:35:04Z,0,0,0,no,0,0,0,34.158,412,HTML,0,0,0,8,small
not spam,0,1,0,0,2012-01-27T16:05:54Z,0,0,16,no,1,0,0,13.561,305,HTML,0,0,0,8,small
not spam,0,1,0,0,2012-01-27T09:34:45Z,0,0,9,no,0,0,1,41.623,1088,HTML,0,0,0,43,small
not spam,0,1,0,0,2012-01-27T12:29:51Z,0,0,0,no,0,0,0,10.824,353,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-27T09:55:33Z,0,0,0,no,0,0,0,16.767,310,HTML,0,0,0,58,small
not spam,1,1,0,0,2012-01-27T13:06:59Z,0,0,0,no,0,0,0,36.004,460,text,0,0,0,0,big
not spam,1,1,0,0,2012-01-27T13:33:57Z,0,0,0,no,0,0,0,0.754,16,text,0,1,0,2,small
not spam,0,1,0,0,2012-01-27T14:07:50Z,0,0,0,no,0,0,0,24.255,620,HTML,0,0,0,1,small
not spam,1,1,0,0,2012-01-27T14:16:39Z,0,0,0,no,0,0,0,5.627,134,HTML,0,0,0,5,big
not spam,0,1,0,0,2012-01-27T19:24:50Z,0,0,4,no,1,0,0,7.911,190,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-27T14:24:32Z,0,0,0,no,0,0,0,24.317,620,HTML,0,0,0,1,small
not spam,1,1,35,0,2012-01-27T14:39:49Z,0,0,0,no,0,0,0,9.94,147,text,0,0,0,0,small
not spam,0,1,0,1,2012-01-27T14:59:51Z,0,0,0,no,0,0,0,4.348,88,HTML,1,0,0,6,small
not spam,0,1,0,0,2012-01-27T14:26:15Z,0,0,0,no,0,0,0,24.222,620,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-27T20:06:15Z,0,0,0,no,0,0,4,8.28,204,HTML,0,0,0,1,small
not spam,0,1,0,1,2012-01-27T16:34:40Z,0,0,0,no,0,0,0,2.456,37,HTML,1,0,0,4,big
not spam,0,1,1,1,2012-01-27T15:40:30Z,0,0,0,no,0,0,0,19.536,618,HTML,1,0,0,15,big
not spam,1,1,0,0,2012-01-27T17:22:34Z,0,0,0,no,0,0,0,4.263,50,text,0,0,0,0,small
not spam,0,1,1,0,2012-01-27T17:26:31Z,0,0,0,no,0,0,0,12.77,302,HTML,1,0,0,0,big
not spam,0,1,0,0,2012-01-27T17:59:23Z,0,0,0,no,0,0,0,25.156,635,HTML,0,0,0,1,small
not spam,0,1,1,1,2012-01-28T00:10:13Z,0,0,0,no,0,0,0,40.771,1278,text,1,0,0,2,small
not spam,1,1,0,0,2012-01-27T18:43:39Z,0,0,0,no,0,0,0,0.342,8,text,0,1,0,0,none
not spam,0,1,1,1,2012-01-27T17:48:43Z,0,0,0,no,0,0,0,26.18,845,HTML,1,0,0,25,big
not spam,0,1,0,0,2012-01-27T15:51:30Z,0,0,0,no,0,0,0,3.57,96,HTML,0,0,0,1,small
not spam,0,1,2,1,2012-01-27T16:11:45Z,0,0,10,no,0,0,0,20.49,526,HTML,1,0,0,12,small
not spam,0,1,0,1,2012-01-27T19:14:12Z,0,0,0,no,0,0,0,0.144,6,HTML,0,0,0,0,none
not spam,1,1,0,0,2012-01-27T19:22:41Z,0,0,0,no,0,0,0,6.032,91,text,0,0,0,1,small
not spam,0,1,1,1,2012-01-27T19:30:02Z,0,0,0,no,0,0,0,5.248,111,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-01-27T19:38:28Z,0,0,0,no,0,0,0,1.389,34,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-01-27T20:01:31Z,0,1,0,no,0,0,0,6.436,202,HTML,0,0,0,10,small
not spam,0,1,0,1,2012-01-27T20:20:30Z,0,0,0,no,0,0,0,0.748,24,HTML,1,0,0,2,small
not spam,0,1,0,0,2012-01-27T21:00:31Z,0,0,2,no,0,0,0,10.308,165,HTML,0,1,0,6,small
not spam,0,1,1,1,2012-01-27T20:22:00Z,0,0,2,no,0,0,0,35.221,1104,HTML,1,0,0,17,big
not spam,0,1,0,1,2012-01-27T22:46:57Z,0,0,0,no,0,0,0,4.621,90,HTML,0,0,0,4,small
not spam,0,1,0,0,2012-01-28T05:40:11Z,0,0,0,no,0,0,4,8.28,204,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-28T15:43:49Z,0,0,0,no,0,0,4,8.28,204,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-28T18:31:59Z,0,0,8,no,0,0,0,9.288,310,HTML,0,0,0,3,small
not spam,0,1,1,1,2012-01-28T15:16:34Z,0,0,0,no,0,0,0,1.646,35,HTML,0,1,0,4,none
not spam,0,1,0,1,2012-01-28T15:28:20Z,0,0,0,no,0,0,0,6.778,93,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-01-28T15:30:05Z,0,0,0,no,0,0,0,12.985,347,HTML,1,1,0,34,small
not spam,0,1,0,1,2012-01-28T16:14:21Z,0,0,0,no,0,0,0,8.512,136,HTML,1,0,0,4,small
not spam,0,1,0,0,2012-01-28T21:28:09Z,0,0,1,no,0,0,0,1.249,32,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-28T21:28:14Z,0,0,4,no,0,0,0,4.492,87,text,0,0,0,1,small
not spam,0,1,0,1,2012-01-28T15:54:36Z,0,0,0,no,0,0,0,17.533,614,HTML,1,0,0,8,small
not spam,0,1,0,1,2012-01-28T16:45:18Z,0,0,0,no,0,0,0,0.498,15,HTML,0,0,0,0,small
not spam,0,1,0,1,2012-01-28T17:20:45Z,0,0,0,no,0,0,0,1.654,47,HTML,1,0,0,0,small
not spam,0,1,0,0,2012-01-29T01:42:42Z,0,0,23,no,0,0,0,17.188,578,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-29T01:42:42Z,0,0,0,no,0,0,0,11.103,259,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-29T01:43:26Z,0,0,0,no,0,0,0,4.637,134,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-29T01:43:30Z,0,0,0,no,0,0,0,4.615,134,HTML,0,0,0,2,small
not spam,0,1,1,1,2012-01-28T20:07:58Z,0,0,2,no,0,0,0,43.642,1403,HTML,1,0,0,17,big
not spam,0,1,0,1,2012-01-28T20:13:49Z,0,0,0,no,0,0,0,2.746,70,text,0,0,0,5,small
not spam,0,1,0,1,2012-01-28T21:27:10Z,0,0,0,no,0,0,0,11.85,297,HTML,1,0,0,4,small
not spam,0,1,0,1,2012-01-28T20:33:51Z,0,0,0,no,0,0,0,22.901,795,HTML,1,0,0,10,small
not spam,0,1,4,1,2012-01-28T20:04:00Z,0,0,0,no,0,0,0,11.05,229,HTML,0,0,0,4,small
not spam,0,1,0,1,2012-01-28T22:10:21Z,0,0,0,no,0,0,0,10.943,363,HTML,0,0,0,9,big
not spam,0,1,0,0,2012-01-29T04:02:35Z,0,0,0,no,0,0,0,29.056,705,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-29T09:34:24Z,0,0,6,no,0,0,0,8.553,276,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-29T16:00:57Z,0,0,4,no,1,0,0,7.645,186,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-29T09:24:38Z,0,0,0,no,0,0,0,13.157,251,HTML,0,0,0,44,small
not spam,0,1,0,0,2012-01-29T13:46:17Z,0,0,0,no,0,0,0,0.59,21,text,0,0,0,1,none
not spam,0,1,0,0,2012-01-29T13:47:45Z,0,0,0,no,0,0,0,5.292,93,HTML,0,0,0,3,small
not spam,0,1,0,0,2012-01-29T18:15:32Z,0,0,6,no,0,0,0,24.21,281,HTML,0,1,0,6,small
not spam,0,1,0,0,2012-01-29T18:07:32Z,0,0,0,no,0,0,0,0.768,24,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:13:22Z,0,0,0,no,0,0,0,0.715,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:15:06Z,0,0,0,no,0,0,0,0.712,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:15:55Z,0,0,0,no,0,0,0,0.711,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:16:46Z,0,0,0,no,0,0,0,0.711,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:18:49Z,0,0,0,no,0,0,0,0.711,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:20:41Z,0,0,0,no,0,0,0,0.713,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:21:25Z,0,0,0,no,0,0,0,0.712,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:31:15Z,0,0,0,no,0,0,0,0.725,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:32:13Z,0,0,0,no,0,0,0,0.727,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:32:15Z,0,0,0,no,0,0,0,3.348,88,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-29T18:33:44Z,0,0,0,no,0,0,0,0.73,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:38:02Z,0,0,0,no,0,0,0,0.728,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T18:39:02Z,0,0,0,no,0,0,0,0.728,23,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-29T20:52:49Z,0,0,0,no,0,0,0,25.98,651,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-29T20:56:30Z,0,0,0,no,0,0,0,25.694,646,HTML,0,0,0,1,small
not spam,0,1,0,0,2012-01-30T05:03:59Z,0,0,0,no,0,0,0,1.525,42,HTML,0,0,0,0,big
not spam,0,1,0,1,2012-01-30T00:24:15Z,0,0,0,no,0,0,0,0.274,9,text,0,0,0,0,none
not spam,0,1,0,0,2012-01-30T03:34:36Z,0,0,0,no,0,0,0,1.525,40,text,0,0,0,1,none
not spam,0,1,0,0,2012-01-30T02:55:51Z,0,0,0,no,0,0,0,1.222,30,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-30T15:41:43Z,0,0,0,no,0,0,0,11.728,232,HTML,0,0,0,2,small
not spam,0,1,0,0,2012-01-30T16:00:13Z,0,0,4,no,1,0,0,7.779,190,HTML,0,0,0,5,small
not spam,1,1,0,0,2012-01-30T13:09:38Z,9,9,0,no,0,0,0,26.526,365,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-30T10:30:59Z,0,0,0,no,0,0,0,4.826,86,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-30T10:32:27Z,0,0,0,no,0,0,0,4.776,85,HTML,0,0,0,5,small
not spam,0,1,0,0,2012-01-30T19:00:24Z,0,0,4,no,1,0,0,7.822,192,HTML,0,0,0,5,small
not spam,1,1,0,0,2012-01-30T13:59:00Z,0,0,0,no,0,0,0,4.271,50,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-30T14:31:37Z,0,0,0,no,0,0,0,13.236,198,text,0,0,0,0,big
not spam,0,1,0,1,2012-01-30T14:50:39Z,0,0,0,no,0,0,0,0.341,6,text,0,0,0,4,none
not spam,1,1,0,0,2012-01-30T15:09:28Z,0,0,0,no,0,0,0,9.928,221,HTML,0,0,0,5,big
not spam,0,1,0,1,2012-01-30T15:14:42Z,0,0,0,no,0,0,0,1.029,32,HTML,1,0,0,0,small
not spam,0,1,0,1,2012-01-30T15:16:21Z,0,0,0,no,0,0,0,0.601,16,HTML,1,0,0,2,small
not spam,1,1,5,0,2012-01-30T19:55:08Z,0,2,0,no,0,0,0,16.442,430,HTML,0,0,0,20,big
not spam,1,1,0,0,2012-01-30T15:45:00Z,0,3,1,no,0,0,0,3.488,58,text,0,0,0,3,small
not spam,1,1,0,0,2012-01-30T15:42:02Z,0,0,0,no,0,0,0,7.894,125,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-30T16:09:21Z,0,0,0,no,0,0,0,26.011,652,HTML,0,0,0,1,small
not spam,0,1,1,1,2012-01-30T16:57:08Z,0,0,0,no,0,0,0,20.382,511,HTML,1,0,0,10,small
not spam,0,1,0,0,2012-01-30T18:22:52Z,0,0,0,no,0,0,0,2.198,42,text,0,0,0,2,none
not spam,0,1,0,0,2012-01-30T15:56:35Z,0,0,4,no,0,0,0,19.323,473,HTML,0,1,0,10,small
not spam,0,1,0,0,2012-01-30T19:12:57Z,0,0,2,no,0,0,0,5.637,148,HTML,0,1,0,3,small
not spam,0,1,0,1,2012-01-30T19:15:03Z,0,0,0,no,0,0,0,21.218,616,HTML,1,0,0,10,small
not spam,0,1,0,0,2012-01-30T19:29:54Z,0,0,2,no,0,0,0,10.821,172,HTML,0,0,0,10,small
not spam,0,1,0,1,2012-01-30T16:37:00Z,0,0,0,no,0,0,0,4.812,110,HTML,0,0,0,0,small
not spam,0,1,0,0,2012-01-31T00:38:04Z,0,0,13,no,0,0,0,16.116,363,HTML,0,1,0,2,small
not spam,0,1,0,0,2012-01-30T17:57:53Z,0,0,0,no,0,0,0,1.079,23,text,0,0,0,0,small
not spam,0,1,0,0,2012-01-30T17:58:56Z,0,0,0,no,0,0,0,2.208,51,text,1,0,0,0,small
not spam,0,1,0,1,2012-01-30T21:09:50Z,0,0,0,no,0,0,0,2.081,56,HTML,1,0,0,9,small
not spam,0,1,0,1,2012-01-30T18:13:44Z,0,0,0,no,0,0,0,6.433,170,HTML,1,0,0,2,small
not spam,0,1,1,1,2012-01-30T21:46:23Z,0,0,0,no,0,0,0,3.732,84,HTML,1,0,0,7,small
not spam,0,1,0,1,2012-01-30T22:07:04Z,0,0,0,no,0,0,0,5.173,113,HTML,1,0,0,4,small
not spam,0,1,1,1,2012-01-30T22:07:32Z,0,0,0,no,0,0,0,4.257,105,HTML,1,0,0,7,small
not spam,0,1,1,1,2012-01-30T23:43:58Z,0,0,0,no,0,0,0,3.002,68,HTML,1,1,0,8,small
not spam,0,1,1,1,2012-01-30T23:51:06Z,0,0,0,no,0,0,0,2.457,60,HTML,1,0,0,0,small
not spam,1,1,0,0,2012-01-30T20:56:32Z,0,0,0,no,0,0,0,1.083,28,HTML,0,0,0,0,big
not spam,1,1,0,0,2012-01-30T20:57:45Z,0,0,0,no,0,0,0,1.157,30,HTML,0,0,0,0,big
